code,x0,depth,norm_rank,subtree_size
N06AA21,54.84325,5.0,1.0,0.0
N06AA23,53.168903,5.0,1.0,0.0
N06AB,67.01716,4.0,0.8,9.0
N06AB02,65.71873,5.0,1.0,0.0
N06AB03,67.947525,5.0,1.0,0.0
N06AB04,65.74472,5.0,1.0,0.0
N06AB05,64.942986,5.0,1.0,0.0
N06AB06,66.69609,5.0,1.0,0.0
N06AB07,67.69788,5.0,1.0,0.0
N06AB08,63.683167,5.0,1.0,0.0
N06AB09,65.60059,5.0,1.0,0.0
N06AB10,62.81137,5.0,1.0,0.0
N06AF,64.07267,4.0,0.8,6.0
N06AF01,62.926464,5.0,1.0,0.0
N06AF02,62.84793,5.0,1.0,0.0
N06AF03,61.211666,5.0,1.0,0.0
N06AF04,64.409874,5.0,1.0,0.0
N06AF05,64.76448,5.0,1.0,0.0
N06AF06,63.068054,5.0,1.0,0.0
N06AG,62.131527,4.0,0.8,2.0
N06AG02,61.52657,5.0,1.0,0.0
N06AG03,61.037212,5.0,1.0,0.0
N06AX,69.09347,4.0,0.8,30.0
N06AX01,65.72024,5.0,1.0,0.0
N06AX02,67.08343,5.0,1.0,0.0
N06AX03,67.627464,5.0,1.0,0.0
N06AX04,58.410538,5.0,1.0,0.0
N06AX05,66.15894,5.0,1.0,0.0
N06AX06,56.909775,5.0,1.0,0.0
N06AX07,69.09219,5.0,1.0,0.0
N06AX08,61.720505,5.0,1.0,0.0
N06AX09,69.36359,5.0,1.0,0.0
N06AX10,68.818214,5.0,1.0,0.0
N06AX11,70.09041,5.0,1.0,0.0
N06AX12,61.04435,5.0,1.0,0.0
N06AX13,62.430656,5.0,1.0,0.0
N06AX14,70.8274,5.0,1.0,0.0
N06AX15,68.6427,5.0,1.0,0.0
N06AX16,68.64193,5.0,1.0,0.0
N06AX17,58.249615,5.0,1.0,0.0
N06AX18,64.82552,5.0,1.0,0.0
N06AX19,69.743965,5.0,1.0,0.0
N06AX21,59.338196,5.0,1.0,0.0
N06AX22,68.30827,5.0,1.0,0.0
N06AX23,56.66885,5.0,1.0,0.0
N06AX24,64.741844,5.0,1.0,0.0
N06AX25,68.92561,5.0,1.0,0.0
N06AX26,71.828674,5.0,1.0,0.0
N06AX27,70.19265,5.0,1.0,0.0
N06AX28,64.86924,5.0,1.0,0.0
N06AX29,60.276382,5.0,1.0,0.0
N06AX31,69.7511,5.0,1.0,0.0
N06AX62,61.81603,5.0,1.0,0.0
N06B,45.278458,3.0,0.6,40.0
N06BA,46.51586,4.0,0.8,15.0
N06BA01,44.10345,5.0,1.0,0.0
N06BA02,47.782726,5.0,1.0,0.0
N06BA03,45.309258,5.0,1.0,0.0
N06BA04,42.22515,5.0,1.0,0.0
N06BA05,42.047215,5.0,1.0,0.0
N06BA06,43.454773,5.0,1.0,0.0
N06BA07,45.024193,5.0,1.0,0.0
N06BA08,45.54814,5.0,1.0,0.0
N06BA09,43.95181,5.0,1.0,0.0
N06BA10,45.966248,5.0,1.0,0.0
N06BA11,45.9938,5.0,1.0,0.0
N06BA12,43.323025,5.0,1.0,0.0
N06BA13,45.437687,5.0,1.0,0.0
N06BA14,44.552025,5.0,1.0,0.0
N06BA15,47.490646,5.0,1.0,0.0
N06BC,43.561466,4.0,0.8,2.0
N06BC01,43.21534,5.0,1.0,0.0
N06BC02,43.42737,5.0,1.0,0.0
N06BX,49.775555,4.0,0.8,20.0
N06BX01,47.627396,5.0,1.0,0.0
N06BX02,48.980972,5.0,1.0,0.0
N06BX03,45.451904,5.0,1.0,0.0
N06BX04,44.976883,5.0,1.0,0.0
N06BX05,47.331482,5.0,1.0,0.0
N06BX06,44.29971,5.0,1.0,0.0
N06BX07,49.32335,5.0,1.0,0.0
N06BX08,47.035072,5.0,1.0,0.0
N06BX09,49.758205,5.0,1.0,0.0
N06BX10,48.692554,5.0,1.0,0.0
N06BX11,47.85595,5.0,1.0,0.0
N06BX12,48.601387,5.0,1.0,0.0
N06BX13,46.177166,5.0,1.0,0.0
N06BX14,48.689064,5.0,1.0,0.0
N06BX15,50.018936,5.0,1.0,0.0
N06BX16,46.076683,5.0,1.0,0.0
N06BX17,46.36017,5.0,1.0,0.0
N06BX18,48.549934,5.0,1.0,0.0
N06BX21,49.73393,5.0,1.0,0.0
N06BX22,49.857624,5.0,1.0,0.0
N06C,68.75843,3.0,0.6,5.0
N06CA,69.77208,4.0,0.8,3.0
N06CA01,68.89503,5.0,1.0,0.0
N06CA02,69.28062,5.0,1.0,0.0
N06CA03,68.72736,5.0,1.0,0.0
N06CB,63.754986,4.0,1.0,0.0
N06D,67.836685,3.0,0.6,15.0
N06DA,66.036446,4.0,0.8,7.0
N06DA01,65.040085,5.0,1.0,0.0
N06DA02,65.60361,5.0,1.0,0.0
N06DA03,65.727104,5.0,1.0,0.0
N06DA04,65.88407,5.0,1.0,0.0
N06DA05,63.103565,5.0,1.0,0.0
N06DA52,66.4764,5.0,1.0,0.0
N06DA53,65.70541,5.0,1.0,0.0
N06DX,66.285706,4.0,0.8,6.0
N06DX01,66.145096,5.0,1.0,0.0
N06DX02,65.60629,5.0,1.0,0.0
N06DX03,62.89538,5.0,1.0,0.0
N06DX04,65.06229,5.0,1.0,0.0
N06DX05,66.80197,5.0,1.0,0.0
N06DX30,65.02496,5.0,1.0,0.0
N07,33.485443,2.0,0.4,68.0
N07A,46.814396,3.0,0.6,13.0
N07AA,47.10077,4.0,0.8,5.0
N07AA01,46.310978,5.0,1.0,0.0
N07AA02,46.733437,5.0,1.0,0.0
N07AA03,46.82422,5.0,1.0,0.0
N07AA30,46.76978,5.0,1.0,0.0
N07AA51,46.698517,5.0,1.0,0.0
N07AB,43.773357,4.0,0.8,2.0
N07AB01,43.21418,5.0,1.0,0.0
N07AB02,43.486187,5.0,1.0,0.0
N07AX,44.67639,4.0,0.8,3.0
N07AX01,44.157562,5.0,1.0,0.0
N07AX02,44.006966,5.0,1.0,0.0
N07AX03,44.927757,5.0,1.0,0.0
N07B,53.763382,3.0,0.6,19.0
N07BA,42.78171,4.0,0.8,3.0
N07BA01,42.170067,5.0,1.0,0.0
N07BA03,42.390594,5.0,1.0,0.0
N07BA04,43.60072,5.0,1.0,0.0
N07BB,53.56487,4.0,0.8,6.0
N07BB01,53.26427,5.0,1.0,0.0
N07BB02,52.763706,5.0,1.0,0.0
N07BB03,53.70301,5.0,1.0,0.0
N07BB04,53.315605,5.0,1.0,0.0
N07BB05,52.310863,5.0,1.0,0.0
N07BB06,53.439667,5.0,1.0,0.0
N07BC,54.32405,4.0,0.8,7.0
N07BC01,53.638306,5.0,1.0,0.0
N07BC02,49.88471,5.0,1.0,0.0
N07BC03,54.706303,5.0,1.0,0.0
N07BC04,53.8591,5.0,1.0,0.0
N07BC05,53.464134,5.0,1.0,0.0
N07BC06,54.037437,5.0,1.0,0.0
N07BC51,53.550724,5.0,1.0,0.0
N07C,52.819046,3.0,0.6,6.0
N07CA,52.623383,4.0,0.8,5.0
N07CA01,51.812683,5.0,1.0,0.0
N07CA02,52.37461,5.0,1.0,0.0
N07CA03,52.289925,5.0,1.0,0.0
N07CA04,52.67945,5.0,1.0,0.0
N07CA52,52.493973,5.0,1.0,0.0
N07X,50.012367,3.0,0.6,26.0
N07XA,40.110584,4.0,1.0,0.0
N07XX,50.315193,4.0,0.8,24.0
N07XX01,49.858673,5.0,1.0,0.0
N07XX02,48.29317,5.0,1.0,0.0
N07XX03,47.146152,5.0,1.0,0.0
N07XX04,50.749596,5.0,1.0,0.0
N07XX05,51.214745,5.0,1.0,0.0
N07XX06,49.703957,5.0,1.0,0.0
N07XX07,46.817497,5.0,1.0,0.0
N07XX08,49.9218,5.0,1.0,0.0
N07XX10,43.73309,5.0,1.0,0.0
N07XX11,46.618523,5.0,1.0,0.0
N07XX12,50.1354,5.0,1.0,0.0
N07XX13,50.924145,5.0,1.0,0.0
N07XX14,40.928276,5.0,1.0,0.0
N07XX15,49.3675,5.0,1.0,0.0
N07XX16,50.948864,5.0,1.0,0.0
N07XX17,44.836697,5.0,1.0,0.0
N07XX18,48.443665,5.0,1.0,0.0
N07XX19,49.934002,5.0,1.0,0.0
N07XX21,48.78035,5.0,1.0,0.0
N07XX22,50.888905,5.0,1.0,0.0
N07XX23,45.485172,5.0,1.0,0.0
N07XX24,42.290916,5.0,1.0,0.0
N07XX25,46.075016,5.0,1.0,0.0
N07XX59,48.896107,5.0,1.0,0.0
P,29.958082,1.0,0.2,183.0
P01,65.56525,2.0,0.4,97.0
P01A,118.54645,3.0,0.6,41.0
P01AA,114.62409,4.0,0.8,6.0
P01AA01,115.40918,5.0,1.0,0.0
P01AA02,112.47386,5.0,1.0,0.0
P01AA04,111.9676,5.0,1.0,0.0
P01AA05,111.90395,5.0,1.0,0.0
P01AA30,112.436874,5.0,1.0,0.0
P01AA52,111.37839,5.0,1.0,0.0
P01AB,132.13568,4.0,0.8,11.0
P01AB01,128.14177,5.0,1.0,0.0
P01AB02,128.56828,5.0,1.0,0.0
P01AB03,125.43052,5.0,1.0,0.0
P01AB04,125.01715,5.0,1.0,0.0
P01AB05,128.82985,5.0,1.0,0.0
P01AB06,128.35364,5.0,1.0,0.0
P01AB07,131.94206,5.0,1.0,0.0
P01AB08,127.6186,5.0,1.0,0.0
P01AB51,127.33582,5.0,1.0,0.0
P01AB52,131.58377,5.0,1.0,0.0
P01AB53,131.58745,5.0,1.0,0.0
P01AC,82.906715,4.0,0.8,4.0
P01AC01,81.95269,5.0,1.0,0.0
P01AC02,84.693726,5.0,1.0,0.0
P01AC03,81.46521,5.0,1.0,0.0
P01AC04,83.31108,5.0,1.0,0.0
P01AR,76.309456,4.0,0.8,4.0
P01AR01,76.559326,5.0,1.0,0.0
P01AR02,77.8734,5.0,1.0,0.0
P01AR03,75.38227,5.0,1.0,0.0
P01AR53,74.958084,5.0,1.0,0.0
P01AX,130.77669,4.0,0.8,11.0
P01AX01,124.362625,5.0,1.0,0.0
P01AX02,126.83169,5.0,1.0,0.0
P01AX04,127.56544,5.0,1.0,0.0
P01AX05,126.832664,5.0,1.0,0.0
P01AX06,130.62782,5.0,1.0,0.0
P01AX07,125.66553,5.0,1.0,0.0
P01AX08,126.57241,5.0,1.0,0.0
P01AX09,130.09071,5.0,1.0,0.0
P01AX10,128.53464,5.0,1.0,0.0
P01AX11,127.710724,5.0,1.0,0.0
P01AX52,128.02365,5.0,1.0,0.0
P01B,69.72116,3.0,0.6,36.0
P01BA,66.46654,4.0,0.8,5.0
P01BA01,67.14027,5.0,1.0,0.0
P01BA02,65.90938,5.0,1.0,0.0
P01BA03,66.525734,5.0,1.0,0.0
P01BA06,65.54013,5.0,1.0,0.0
P01BA07,65.02779,5.0,1.0,0.0
P01BB,76.54794,4.0,0.8,4.0
P01BB01,75.11751,5.0,1.0,0.0
P01BB02,75.87066,5.0,1.0,0.0
P01BB51,75.70814,5.0,1.0,0.0
P01BB52,75.87758,5.0,1.0,0.0
P01BC,50.740288,4.0,0.8,2.0
P01BC01,50.794086,5.0,1.0,0.0
P01BC02,50.574177,5.0,1.0,0.0
P01BD,59.84916,4.0,0.8,2.0
P01BD01,59.711998,5.0,1.0,0.0
P01BD51,59.57522,5.0,1.0,0.0
P01BE,70.4938,4.0,0.8,5.0
P01BE01,69.21764,5.0,1.0,0.0
P01BE02,69.070656,5.0,1.0,0.0
P01BE03,69.681656,5.0,1.0,0.0
P01BE04,69.02534,5.0,1.0,0.0
P01BE05,69.34577,5.0,1.0,0.0
P01BF,85.31917,4.0,0.8,9.0
P01BF01,85.39998,5.0,1.0,0.0
P01BF02,85.888214,5.0,1.0,0.0
P01BF03,82.92457,5.0,1.0,0.0
P01BF04,83.84574,5.0,1.0,0.0
P01BF05,85.29809,5.0,1.0,0.0
P01BF06,83.44047,5.0,1.0,0.0
P01BF07,83.28592,5.0,1.0,0.0
P01BF08,83.24104,5.0,1.0,0.0
P01BF09,81.43212,5.0,1.0,0.0
P01BX,44.275383,4.0,0.8,2.0
P01BX01,44.027252,5.0,1.0,0.0
P01BX02,44.591377,5.0,1.0,0.0
P01C,92.90388,3.0,0.6,17.0
P01CA,81.209015,4.0,0.8,2.0
P01CA02,79.71982,5.0,1.0,0.0
P01CA03,80.650856,5.0,1.0,0.0
P01CB,86.71425,4.0,0.8,2.0
P01CB01,85.18443,5.0,1.0,0.0
P01CB02,84.30216,5.0,1.0,0.0
P01CC,87.177025,4.0,0.8,2.0
P01CC01,85.32333,5.0,1.0,0.0
P01CC02,86.81393,5.0,1.0,0.0
P01CD,86.838295,4.0,0.8,2.0
P01CD01,88.725525,5.0,1.0,0.0
P01CD02,85.36519,5.0,1.0,0.0
P01CX,96.71598,4.0,0.8,4.0
P01CX01,95.13992,5.0,1.0,0.0
P01CX02,94.905815,5.0,1.0,0.0
P01CX03,93.96157,5.0,1.0,0.0
P01CX04,94.49173,5.0,1.0,0.0
P02,56.97213,2.0,0.4,41.0
P02B,63.55337,3.0,0.6,11.0
P02BA,62.995113,4.0,0.8,3.0
P02BA01,63.014454,5.0,1.0,0.0
P02BA02,62.36114,5.0,1.0,0.0
P02BA03,61.512684,5.0,1.0,0.0
P02BB,60.663113,4.0,0.8,1.0
P02BB01,60.26557,5.0,1.0,0.0
P02BX,63.320694,4.0,0.8,4.0
P02BX01,61.887253,5.0,1.0,0.0
P02BX02,62.586052,5.0,1.0,0.0
P02BX03,63.59923,5.0,1.0,0.0
P02BX04,62.758015,5.0,1.0,0.0
P02C,62.100975,3.0,0.6,22.0
P02CA,63.589046,4.0,0.8,7.0
P02CA01,62.88268,5.0,1.0,0.0
P02CA02,62.200123,5.0,1.0,0.0
P02CA03,64.26459,5.0,1.0,0.0
P02CA04,63.390694,5.0,1.0,0.0
P02CA05,61.110252,5.0,1.0,0.0
P02CA06,63.964855,5.0,1.0,0.0
P02CA51,62.511303,5.0,1.0,0.0
P02CB,61.56591,4.0,0.8,2.0
P02CB01,61.26901,5.0,1.0,0.0
P02CB02,61.473316,5.0,1.0,0.0
P02CC,59.389393,4.0,0.8,2.0
P02CC01,59.223812,5.0,1.0,0.0
P02CC02,59.275333,5.0,1.0,0.0
P02CE,49.878227,4.0,0.8,1.0
P02CE01,49.700134,5.0,1.0,0.0
P02CF,58.602722,4.0,0.8,1.0
P02CF01,58.717693,5.0,1.0,0.0
P02CX,59.30506,4.0,0.8,3.0
P02CX01,59.54486,5.0,1.0,0.0
P02CX02,59.139282,5.0,1.0,0.0
P02CX03,58.459747,5.0,1.0,0.0
P02D,53.49574,3.0,0.6,5.0
P02DA,53.123535,4.0,0.8,1.0
P02DA01,52.783367,5.0,1.0,0.0
P02DX,53.643166,4.0,0.8,2.0
P02DX01,53.40388,5.0,1.0,0.0
P02DX02,53.18135,5.0,1.0,0.0
P03,65.491646,2.0,0.4,42.0
P03A,73.42572,3.0,0.6,28.0
P03AA,64.07565,4.0,0.8,6.0
P03AA01,62.78993,5.0,1.0,0.0
P03AA02,64.513596,5.0,1.0,0.0
P03AA03,62.174477,5.0,1.0,0.0
P03AA04,63.775402,5.0,1.0,0.0
P03AA05,65.54016,5.0,1.0,0.0
P03AA54,62.689667,5.0,1.0,0.0
P03AB,65.01075,4.0,0.8,3.0
P03AB01,65.622696,5.0,1.0,0.0
P03AB02,65.99446,5.0,1.0,0.0
P03AB51,64.61714,5.0,1.0,0.0
P03AC,74.11259,4.0,0.8,8.0
P03AC01,75.27523,5.0,1.0,0.0
P03AC02,75.28345,5.0,1.0,0.0
P03AC03,74.24514,5.0,1.0,0.0
P03AC04,70.83578,5.0,1.0,0.0
P03AC51,74.218346,5.0,1.0,0.0
P03AC52,72.41829,5.0,1.0,0.0
P03AC53,72.90241,5.0,1.0,0.0
P03AC54,74.420456,5.0,1.0,0.0
P03AX,78.112686,4.0,0.8,7.0
P03AX01,77.15015,5.0,1.0,0.0
P03AX02,74.59068,5.0,1.0,0.0
P03AX03,78.4569,5.0,1.0,0.0
P03AX04,76.673225,5.0,1.0,0.0
P03AX05,77.47654,5.0,1.0,0.0
P03AX06,77.5002,5.0,1.0,0.0
P03AX07,77.04193,5.0,1.0,0.0
P03B,64.23207,3.0,0.6,12.0
P03BA,60.452656,4.0,0.8,4.0
P03BA01,60.597694,5.0,1.0,0.0
P03BA02,59.6538,5.0,1.0,0.0
P03BA03,60.83141,5.0,1.0,0.0
P03BA04,59.666317,5.0,1.0,0.0
P03BX,64.7709,4.0,0.8,6.0
P03BX01,63.698605,5.0,1.0,0.0
P03BX02,64.72312,5.0,1.0,0.0
P03BX03,63.966465,5.0,1.0,0.0
P03BX04,63.46882,5.0,1.0,0.0
P03BX05,63.669876,5.0,1.0,0.0
P03BX06,64.26641,5.0,1.0,0.0
R,10.482892,1.0,0.2,462.0
R01,35.66157,2.0,0.4,72.0
R01A,38.64669,3.0,0.6,63.0
R01AA,48.372314,4.0,0.8,14.0
R01AA02,48.603962,5.0,1.0,0.0
R01AA03,45.21632,5.0,1.0,0.0
R01AA04,48.567734,5.0,1.0,0.0
R01AA05,49.1415,5.0,1.0,0.0
R01AA06,48.30234,5.0,1.0,0.0
R01AA07,43.885654,5.0,1.0,0.0
R01AA08,42.19723,5.0,1.0,0.0
R01AA09,47.31117,5.0,1.0,0.0
R01AA10,49.513676,5.0,1.0,0.0
R01AA11,42.716835,5.0,1.0,0.0
R01AA12,47.325687,5.0,1.0,0.0
R01AA13,47.65038,5.0,1.0,0.0
R01AA14,46.948757,5.0,1.0,0.0
R01AA15,48.06637,5.0,1.0,0.0
R01AB,47.56237,4.0,0.8,7.0
R01AB01,47.23614,5.0,1.0,0.0
R01AB02,45.93888,5.0,1.0,0.0
R01AB03,48.238094,5.0,1.0,0.0
R01AB05,46.769978,5.0,1.0,0.0
R01AB06,46.009945,5.0,1.0,0.0
R01AB07,45.34647,5.0,1.0,0.0
R01AB08,48.063328,5.0,1.0,0.0
R01AC,46.158157,4.0,0.8,9.0
R01AC01,45.09149,5.0,1.0,0.0
R01AC02,46.284992,5.0,1.0,0.0
R01AC03,45.240902,5.0,1.0,0.0
R01AC04,45.958546,5.0,1.0,0.0
R01AC05,46.24636,5.0,1.0,0.0
R01AC06,44.999264,5.0,1.0,0.0
R01AC07,42.486088,5.0,1.0,0.0
R01AC08,45.861572,5.0,1.0,0.0
R01AC51,44.76528,5.0,1.0,0.0
R01AD,45.913284,4.0,0.8,18.0
R01AD01,46.264927,5.0,1.0,0.0
R01AD02,45.95999,5.0,1.0,0.0
R01AD03,44.51453,5.0,1.0,0.0
R01AD04,45.28516,5.0,1.0,0.0
R01AD05,46.506737,5.0,1.0,0.0
R01AD06,44.486553,5.0,1.0,0.0
R01AD07,40.62237,5.0,1.0,0.0
R01AD08,41.187973,5.0,1.0,0.0
R01AD09,39.73763,5.0,1.0,0.0
R01AD11,43.08758,5.0,1.0,0.0
R01AD12,45.788002,5.0,1.0,0.0
R01AD13,44.4739,5.0,1.0,0.0
R01AD52,46.29794,5.0,1.0,0.0
R01AD53,45.517956,5.0,1.0,0.0
R01AD57,45.322506,5.0,1.0,0.0
R01AD58,45.699726,5.0,1.0,0.0
R01AD59,44.425323,5.0,1.0,0.0
R01AD60,42.830814,5.0,1.0,0.0
R01AX,40.502445,4.0,0.8,10.0
R01AX01,39.2279,5.0,1.0,0.0
R01AX02,39.366688,5.0,1.0,0.0
R01AX03,40.54834,5.0,1.0,0.0
R01AX05,39.43775,5.0,1.0,0.0
R01AX06,38.214314,5.0,1.0,0.0
R01AX07,40.45861,5.0,1.0,0.0
R01AX08,39.726204,5.0,1.0,0.0
R01AX09,40.952633,5.0,1.0,0.0
R01AX10,39.049995,5.0,1.0,0.0
R01AX30,40.32089,5.0,1.0,0.0
R01B,53.587353,3.0,0.6,7.0
R01BA,53.395092,4.0,0.8,6.0
R01BA01,53.130634,5.0,1.0,0.0
R01BA02,52.371395,5.0,1.0,0.0
R01BA03,52.601887,5.0,1.0,0.0
R01BA51,52.688026,5.0,1.0,0.0
R01BA52,52.150135,5.0,1.0,0.0
R01BA53,53.36678,5.0,1.0,0.0
R02,40.109158,2.0,0.4,36.0
R02A,40.10734,3.0,0.6,35.0
R02AA,41.314587,4.0,0.8,18.0
R02AA01,40.813885,5.0,1.0,0.0
R02AA02,40.593742,5.0,1.0,0.0
R02AA03,38.978683,5.0,1.0,0.0
R02AA05,39.949593,5.0,1.0,0.0
R02AA06,40.723633,5.0,1.0,0.0
R02AA09,40.580723,5.0,1.0,0.0
R02AA10,40.202736,5.0,1.0,0.0
R02AA11,40.42515,5.0,1.0,0.0
R02AA12,39.909885,5.0,1.0,0.0
R02AA13,39.019485,5.0,1.0,0.0
R02AA14,41.49882,5.0,1.0,0.0
R02AA15,41.794937,5.0,1.0,0.0
R02AA16,41.86541,5.0,1.0,0.0
R02AA17,39.00961,5.0,1.0,0.0
R02AA18,40.748413,5.0,1.0,0.0
R02AA19,42.89652,5.0,1.0,0.0
R02AA20,40.13923,5.0,1.0,0.0
R02AA21,37.779034,5.0,1.0,0.0
R02AB,41.65489,4.0,0.8,5.0
R02AB01,41.89957,5.0,1.0,0.0
R02AB02,40.538006,5.0,1.0,0.0
R02AB03,40.566425,5.0,1.0,0.0
R02AB04,41.401043,5.0,1.0,0.0
R02AB30,41.342365,5.0,1.0,0.0
R02AD,38.123005,4.0,0.8,5.0
R02AD01,38.091583,5.0,1.0,0.0
R02AD02,38.306965,5.0,1.0,0.0
R02AD03,37.194744,5.0,1.0,0.0
R02AD04,38.02162,5.0,1.0,0.0
R02AD05,37.264908,5.0,1.0,0.0
R02AX,36.747765,4.0,0.8,3.0
R02AX01,36.729015,5.0,1.0,0.0
R02AX02,36.31055,5.0,1.0,0.0
R02AX03,36.88113,5.0,1.0,0.0
R03,37.08784,2.0,0.4,151.0
R03A,88.34447,3.0,0.6,53.0
R03AA,80.80446,4.0,0.8,1.0
R03AA01,82.07188,5.0,1.0,0.0
R03AB,57.862984,4.0,0.8,2.0
R03AB02,57.4418,5.0,1.0,0.0
R03AB03,57.27036,5.0,1.0,0.0
R03AC,85.96,4.0,0.8,18.0
R03AC02,85.0841,5.0,1.0,0.0
R03AC03,86.461136,5.0,1.0,0.0
R03AC04,87.77664,5.0,1.0,0.0
R03AC05,81.58435,5.0,1.0,0.0
R03AC06,77.4326,5.0,1.0,0.0
R03AC07,87.59536,5.0,1.0,0.0
R03AC08,82.34946,5.0,1.0,0.0
R03AC09,85.77627,5.0,1.0,0.0
R03AC10,81.02543,5.0,1.0,0.0
R03AC11,83.78064,5.0,1.0,0.0
R03AC12,82.45333,5.0,1.0,0.0
R03AC13,71.07227,5.0,1.0,0.0
R03AC14,81.56717,5.0,1.0,0.0
R03AC15,85.48754,5.0,1.0,0.0
R03AC16,81.41968,5.0,1.0,0.0
R03AC17,75.83138,5.0,1.0,0.0
R03AC18,82.09298,5.0,1.0,0.0
R03AC19,81.28316,5.0,1.0,0.0
R03AH,76.023674,4.0,1.0,0.0
R03AK,103.14767,4.0,0.8,14.0
R03AK01,96.21072,5.0,1.0,0.0
R03AK02,100.65367,5.0,1.0,0.0
R03AK04,102.031746,5.0,1.0,0.0
R03AK05,104.32208,5.0,1.0,0.0
R03AK06,100.88193,5.0,1.0,0.0
R03AK07,97.11017,5.0,1.0,0.0
R03AK08,96.66005,5.0,1.0,0.0
R03AK09,96.5545,5.0,1.0,0.0
R03AK10,100.842575,5.0,1.0,0.0
R03AK11,107.339645,5.0,1.0,0.0
R03AK12,100.391594,5.0,1.0,0.0
R03AK13,104.607994,5.0,1.0,0.0
R03AK14,99.66984,5.0,1.0,0.0
R03AK15,100.58838,5.0,1.0,0.0
R03AL,97.629845,4.0,0.8,12.0
R03AL01,94.944435,5.0,1.0,0.0
R03AL02,93.6443,5.0,1.0,0.0
R03AL03,93.93873,5.0,1.0,0.0
R03AL04,88.688446,5.0,1.0,0.0
R03AL05,101.030014,5.0,1.0,0.0
R03AL06,95.8789,5.0,1.0,0.0
R03AL07,96.215744,5.0,1.0,0.0
R03AL08,96.692184,5.0,1.0,0.0
R03AL09,95.81023,5.0,1.0,0.0
R03AL10,95.38811,5.0,1.0,0.0
R03AL11,97.421005,5.0,1.0,0.0
R03AL12,91.56355,5.0,1.0,0.0
R03B,72.02503,3.0,0.6,25.0
R03BA,72.62132,4.0,0.8,9.0
R03BA01,70.936874,5.0,1.0,0.0
R03BA02,71.60919,5.0,1.0,0.0
R03BA03,71.918,5.0,1.0,0.0
R03BA04,70.446976,5.0,1.0,0.0
R03BA05,70.495094,5.0,1.0,0.0
R03BA06,72.07264,5.0,1.0,0.0
R03BA07,66.49831,5.0,1.0,0.0
R03BA08,71.77156,5.0,1.0,0.0
R03BA09,72.50615,5.0,1.0,0.0
R03BB,73.47464,4.0,0.8,9.0
R03BB01,71.89777,5.0,1.0,0.0
R03BB02,73.452194,5.0,1.0,0.0
R03BB03,71.82877,5.0,1.0,0.0
R03BB04,72.782555,5.0,1.0,0.0
R03BB05,73.82452,5.0,1.0,0.0
R03BB06,68.4126,5.0,1.0,0.0
R03BB07,72.54997,5.0,1.0,0.0
R03BB08,71.15003,5.0,1.0,0.0
R03BB54,72.65596,5.0,1.0,0.0
R03BC,56.358624,4.0,0.8,2.0
R03BC01,56.746586,5.0,1.0,0.0
R03BC03,55.71935,5.0,1.0,0.0
R03BX,70.021255,4.0,0.8,1.0
R03BX01,69.90964,5.0,1.0,0.0
R03C,69.078255,3.0,0.6,26.0
R03CA,58.952026,4.0,0.8,1.0
R03CA02,58.61554,5.0,1.0,0.0
R03CB,61.832592,4.0,0.8,5.0
R03CB01,61.09024,5.0,1.0,0.0
R03CB02,61.779465,5.0,1.0,0.0
R03CB03,60.8925,5.0,1.0,0.0
R03CB51,60.860523,5.0,1.0,0.0
R03CB53,62.103794,5.0,1.0,0.0
R03CC,70.17128,4.0,0.8,16.0
R03CC02,69.828896,5.0,1.0,0.0
R03CC03,71.328606,5.0,1.0,0.0
R03CC04,68.01106,5.0,1.0,0.0
R03CC05,66.915184,5.0,1.0,0.0
R03CC06,68.1107,5.0,1.0,0.0
R03CC07,70.77513,5.0,1.0,0.0
R03CC08,70.42622,5.0,1.0,0.0
R03CC09,65.24174,5.0,1.0,0.0
R03CC10,68.714874,5.0,1.0,0.0
R03CC11,71.10572,5.0,1.0,0.0
R03CC12,67.63158,5.0,1.0,0.0
R03CC13,67.7686,5.0,1.0,0.0
R03CC14,68.68061,5.0,1.0,0.0
R03CC15,69.97121,5.0,1.0,0.0
R03CC53,64.667755,5.0,1.0,0.0
R03CC63,68.688255,5.0,1.0,0.0
R03CK,60.727936,4.0,1.0,0.0
R03D,78.15922,3.0,0.6,43.0
R03DA,84.88173,4.0,0.8,18.0
R03DA01,84.78522,5.0,1.0,0.0
R03DA02,77.59538,5.0,1.0,0.0
R03DA03,82.007675,5.0,1.0,0.0
R03DA04,84.30202,5.0,1.0,0.0
R03DA05,82.58931,5.0,1.0,0.0
R03DA06,80.29212,5.0,1.0,0.0
R03DA07,82.47446,5.0,1.0,0.0
R03DA08,77.496445,5.0,1.0,0.0
R03DA09,82.89776,5.0,1.0,0.0
R03DA10,86.35802,5.0,1.0,0.0
R03DA11,81.90156,5.0,1.0,0.0
R03DA12,77.89618,5.0,1.0,0.0
R03DA20,84.30782,5.0,1.0,0.0
R03DA51,80.09307,5.0,1.0,0.0
R03DA54,81.86501,5.0,1.0,0.0
R03DA55,83.928505,5.0,1.0,0.0
R03DA57,87.37269,5.0,1.0,0.0
R03DA74,80.21125,5.0,1.0,0.0
R03DB,65.9559,4.0,0.8,6.0
R03DB01,66.18746,5.0,1.0,0.0
R03DB02,64.112076,5.0,1.0,0.0
R03DB03,64.78702,5.0,1.0,0.0
R03DB04,65.37035,5.0,1.0,0.0
R03DB05,65.03021,5.0,1.0,0.0
